EMP_ID,Overall_satisfaction_level,Satisfaction_over_Last_Evaluation,number_project,avg_montly_hours_in_Ofiice,Number_Of_Years_in_Company,Work_accident,promoted_In_Last_5_year?,Department ,salary,left
E16965,0.92,0.84,5,264,3,0,0,technical,medium,0
E16966,0.83,0.7,5,154,3,0,0,technical,medium,0
E16967,0.64,0.55,4,167,3,1,0,technical,medium,0
E16968,0.93,0.97,4,158,3,1,0,technical,medium,0
E16969,0.6,0.87,4,227,3,1,0,technical,medium,0
E16970,0.74,0.69,3,230,2,0,0,support,medium,0
E16971,0.56,0.75,5,143,5,0,0,support,medium,0
E16972,0.61,0.77,4,142,3,0,0,support,medium,0
E16973,0.63,0.62,4,184,4,0,0,support,medium,0
E16974,0.24,0.62,5,169,4,0,0,support,medium,0
E16975,0.17,0.56,5,218,4,1,0,support,medium,0
E16976,0.46,0.64,2,121,3,0,0,support,medium,0
E16977,0.68,0.48,4,251,4,0,0,support,high,0
E16978,0.68,0.6,2,192,6,0,0,support,low,0
E16979,0.16,0.71,6,227,5,0,0,support,medium,0
E16980,0.15,0.56,6,140,5,0,0,support,medium,0
E16981,0.55,0.49,3,152,2,0,0,technical,medium,0
E16982,0.72,0.66,4,202,4,0,0,technical,medium,0
E16983,0.91,0.89,2,219,4,0,0,technical,low,0
E16984,0.3,0.91,4,248,4,0,0,management,low,0
E16985,0.56,0.68,5,203,2,0,0,IT,low,0
E16986,0.94,0.94,3,255,3,0,0,IT,low,0
E16987,0.82,0.63,5,177,3,0,0,IT,low,0
E16988,0.66,0.86,5,185,3,0,0,IT,low,0
E16989,0.74,0.64,4,101,6,1,0,IT,low,0
E16990,0.63,0.5,3,246,3,0,0,product_mng,low,0
E16991,0.65,0.42,6,220,2,0,0,product_mng,low,0
E16992,0.56,0.81,3,145,2,0,0,product_mng,low,0
E16993,0.32,0.73,6,194,5,0,0,product_mng,low,0
E16994,0.8,0.9,4,241,2,0,0,IT,low,0
E16995,0.34,0.87,6,175,4,0,0,RandD,low,0
E16996,0.62,0.71,5,149,2,0,0,RandD,low,0
E16997,0.5,0.86,3,253,2,0,0,RandD,low,0
E16998,0.58,0.98,5,218,3,0,0,RandD,low,0
E16999,0.94,0.9,2,263,3,0,0,RandD,low,0
E17000,0.67,0.99,4,247,3,1,0,RandD,low,0
E17001,0.2,0.74,6,148,4,0,0,marketing,low,0
E17002,0.91,0.59,5,162,2,0,0,sales,low,0
E17003,0.91,0.67,2,255,4,0,0,accounting,low,0
E17004,0.78,0.87,3,191,3,1,0,support,medium,0
E17005,0.82,0.55,3,217,4,1,0,technical,medium,0
E17006,0.54,0.96,3,201,3,0,0,management,medium,0
E17007,0.53,0.81,3,253,3,0,0,marketing,medium,0
E17008,0.47,0.55,4,122,5,1,0,marketing,medium,0
E17009,0.87,0.5,3,269,3,0,0,marketing,medium,0
E17010,0.5,0.68,4,161,3,0,0,sales,medium,0
E17011,0.59,0.83,3,156,2,0,0,sales,medium,0
E17012,0.89,0.69,3,173,3,0,0,sales,medium,0
E17013,0.54,0.49,4,152,3,1,0,sales,medium,0
E17014,0.62,0.85,3,145,3,0,0,sales,medium,0
E17015,0.91,0.85,3,248,3,0,0,sales,medium,0
E17016,0.84,0.99,2,184,2,0,0,sales,high,0
E17017,0.69,0.65,4,232,2,1,0,sales,low,0
E17018,0.76,0.63,3,162,2,0,0,sales,medium,0
E17019,0.8,0.54,4,269,3,0,0,sales,medium,0
E17020,0.4,0.47,5,108,3,0,0,sales,medium,0
E17021,0.8,0.99,3,248,3,1,0,sales,medium,0
E17022,0.76,0.4,2,122,5,0,0,sales,low,0
E17023,0.55,0.9,4,273,2,1,0,sales,low,0
E17024,0.98,0.63,3,285,6,0,0,sales,low,0
E17025,0.54,0.56,4,227,3,0,0,sales,low,0
E17026,0.63,0.56,4,248,2,1,0,sales,low,0
E17027,0.88,0.63,3,257,3,0,0,sales,low,0
E17028,0.5,0.95,5,194,3,0,0,sales,low,0
E17029,0.52,0.72,3,253,3,0,0,accounting,low,0
E17030,0.89,0.95,4,141,3,0,0,accounting,low,0
E17031,0.55,0.9,4,199,3,0,0,accounting,low,0
E17032,0.51,0.81,3,143,2,0,0,hr,low,0
E17033,0.35,0.52,5,244,3,0,0,hr,low,0
E17034,0.54,0.71,5,173,2,0,0,hr,low,0
E17035,0.72,0.84,4,186,3,0,0,hr,low,0
E17036,0.61,0.93,2,247,3,0,0,technical,low,0
E17037,0.17,0.93,3,218,4,0,0,technical,low,0
E17038,0.71,0.88,3,140,2,0,0,technical,low,0
E17039,0.88,0.52,4,166,2,0,0,technical,low,0
E17040,0.48,1,3,216,2,0,0,technical,low,0
E17041,0.16,0.97,6,235,3,0,0,technical,low,0
E17042,0.62,0.72,3,188,3,0,0,technical,low,0
E17043,0.59,0.47,3,143,2,0,0,technical,medium,0
E17044,0.14,0.9,4,198,4,0,0,technical,medium,0
E17045,0.96,0.92,4,148,3,0,0,technical,medium,0
E17046,0.96,0.42,6,101,4,0,0,technical,medium,0
E17047,0.13,0.89,4,249,6,1,0,support,medium,0
E17048,0.64,0.61,5,249,3,1,0,support,medium,0
E17049,0.64,0.67,5,198,2,1,0,support,medium,0
E17050,0.57,0.72,3,202,3,1,0,support,medium,0
E17051,0.49,1,3,176,3,0,0,support,medium,0
E17052,0.89,0.79,4,133,2,0,0,support,medium,0
E17053,0.94,0.75,5,238,2,0,0,support,medium,0
E17054,0.51,0.58,2,181,4,0,0,support,medium,0
E17055,0.8,0.85,5,242,3,0,0,support,high,0
E17056,0.74,0.51,4,185,2,1,0,support,low,0
E17057,0.66,0.85,4,237,3,1,0,support,medium,0
E17058,0.66,0.99,5,244,3,0,0,technical,medium,0
E17059,0.59,0.62,3,178,4,0,0,technical,medium,0
E17060,0.91,0.57,3,164,3,0,0,technical,medium,0
E17061,0.83,0.98,5,189,4,1,0,management,low,0
E17062,0.5,0.91,3,212,2,0,0,IT,low,0
E17063,0.69,0.97,4,233,3,0,0,IT,low,0
E17064,0.87,0.91,5,268,3,0,0,IT,low,0
E17065,0.37,0.43,2,155,2,0,0,IT,low,0
E17066,0.9,0.98,4,257,3,0,0,IT,low,0
E17067,0.68,0.41,4,254,5,0,0,product_mng,low,0
E17068,0.93,0.63,4,143,3,1,0,product_mng,low,0
E17069,0.95,0.45,3,225,2,0,0,product_mng,low,0
E17070,0.99,1,4,223,2,1,0,product_mng,low,0
E17071,0.64,0.9,2,101,6,0,0,IT,low,0
E17072,0.96,0.37,2,159,6,0,0,RandD,low,0
E17073,0.92,0.54,5,141,2,0,0,RandD,low,0
E17074,0.22,0.52,5,147,5,1,0,RandD,low,0
E17075,0.82,0.99,5,252,3,1,0,RandD,low,0
E17076,0.75,0.89,3,196,3,0,0,RandD,low,0
E17077,0.2,0.89,6,244,3,0,0,RandD,low,0
E17078,0.64,0.73,3,142,3,0,0,marketing,low,0
E17079,0.62,0.9,4,155,4,0,0,sales,low,0
E17080,0.73,0.59,3,219,2,0,0,accounting,low,0
E17081,0.52,0.51,3,213,4,0,0,support,low,0
E17082,0.63,0.67,5,263,3,0,0,technical,medium,0
E17083,0.84,0.92,4,274,3,0,0,management,medium,0
E17084,0.49,0.96,3,140,3,0,0,marketing,medium,0
E17085,0.54,0.78,4,176,2,0,0,marketing,medium,0
E17086,0.52,0.78,4,206,2,0,0,marketing,medium,0
E17087,0.66,0.63,6,223,6,0,0,sales,medium,0
E17088,0.73,0.41,2,231,6,1,0,sales,medium,0
E17089,0.54,0.64,3,250,3,0,0,sales,medium,0
E17090,0.72,0.68,5,266,4,0,0,sales,medium,0
E17091,0.75,0.64,4,247,3,1,0,sales,medium,0
E17092,0.77,0.57,3,189,2,0,0,sales,medium,0
E17093,0.42,0.94,5,227,5,0,0,sales,medium,0
E17094,0.13,0.69,4,127,4,0,0,sales,high,0
E17095,0.73,0.88,5,204,5,0,0,sales,low,0
E17096,0.5,0.95,5,137,3,0,0,sales,medium,0
E17097,0.92,0.62,4,265,3,1,0,sales,medium,0
E17098,0.73,0.66,3,135,2,0,0,sales,medium,0
E17099,0.74,0.38,2,126,3,0,0,sales,medium,0
E17100,0.76,0.78,3,189,2,0,0,sales,low,0
E17101,0.53,0.92,3,207,4,1,0,sales,low,0
E17102,0.65,0.72,3,134,3,0,0,sales,low,0
E17103,0.91,0.85,4,203,2,0,0,sales,low,0
E17104,0.69,0.76,5,222,3,1,0,sales,low,0
E17105,0.56,0.66,3,232,2,0,0,sales,low,0
E17106,0.55,0.81,4,267,5,0,0,accounting,low,0
E17107,0.74,0.5,5,131,3,0,0,accounting,low,0
E17108,0.86,0.86,3,155,4,0,0,accounting,low,0
E17109,0.82,0.74,3,232,3,0,0,hr,low,0
E17110,0.35,0.8,3,137,5,0,0,hr,low,0
E17111,0.93,0.99,4,136,4,0,0,hr,low,0
E17112,0.55,0.77,3,237,2,0,0,hr,low,0
E17113,0.99,0.68,4,190,3,0,0,technical,low,0
E17114,0.91,0.89,4,144,3,1,0,technical,low,0
E17115,0.24,0.65,6,194,3,0,0,technical,low,0
E17116,0.77,0.67,3,186,2,0,0,technical,low,0
E17117,0.64,0.66,3,218,3,0,0,technical,low,0
E17118,0.58,0.76,5,260,2,1,0,technical,low,0
E17119,0.65,0.99,4,200,4,0,0,technical,low,0
E17120,0.44,0.68,3,140,3,0,0,technical,low,0
E17121,0.59,0.75,2,156,3,0,0,technical,medium,0
E17122,0.99,0.56,3,193,3,1,0,technical,medium,0
E17123,0.75,0.79,4,145,3,0,0,technical,medium,0
E17124,0.77,0.49,4,217,2,0,0,support,medium,0
E17125,0.85,0.64,4,162,3,0,0,support,medium,0
E17126,0.77,0.93,5,182,4,0,0,support,medium,0
E17127,0.54,0.95,3,221,3,0,0,support,medium,0
E17128,0.69,0.82,4,208,2,0,0,support,medium,0
E17129,0.66,0.65,5,161,3,0,0,support,medium,0
E17130,0.51,0.65,4,269,3,0,0,support,medium,0
E17131,0.74,0.59,4,155,3,0,0,support,medium,0
E17132,0.55,0.72,3,110,3,0,0,support,medium,0
E17133,0.65,0.84,3,154,3,0,0,support,high,0
E17134,0.2,0.77,6,213,4,0,0,support,low,0
E17135,0.92,0.94,5,248,3,0,0,technical,medium,0
E17136,0.57,0.6,3,202,3,0,0,technical,medium,0
E17137,0.75,0.78,2,251,6,0,0,technical,medium,0
E17138,0.68,0.84,3,239,2,0,0,management,medium,0
E17139,0.97,0.7,3,203,3,0,0,IT,low,0
E17140,0.79,0.48,4,184,5,1,0,IT,low,0
E17141,0.66,0.75,4,203,3,1,0,IT,low,0
E17142,0.96,0.69,3,214,2,1,0,IT,low,0
E17143,0.73,0.69,4,161,3,0,0,IT,low,0
E17144,0.29,0.58,5,234,2,0,0,product_mng,low,0
E17145,0.58,0.56,3,151,2,0,0,product_mng,low,0
E17146,0.72,0.58,4,149,3,0,0,product_mng,low,0
E17147,0.94,0.87,4,240,3,0,0,product_mng,low,0
E17148,0.48,0.56,5,140,2,0,0,IT,low,0
E17149,0.6,0.99,3,187,2,0,0,RandD,low,0
E17150,0.97,0.58,5,156,2,1,0,RandD,low,0
E17151,0.74,0.41,4,250,4,0,0,RandD,low,0
E17152,0.97,0.61,3,165,2,0,0,RandD,low,0
E17153,0.88,0.67,5,260,3,1,0,RandD,low,0
E17154,0.5,0.7,3,274,3,0,0,marketing,low,0
E17155,0.93,0.98,4,160,3,0,0,sales,low,0
E17156,0.3,0.7,5,280,4,1,0,accounting,low,0
E17157,0.69,0.53,3,142,3,0,0,support,low,0
E17158,0.69,0.9,2,155,2,0,0,technical,low,0
E17159,0.53,0.67,4,167,2,0,0,management,low,0
E17160,0.32,0.8,3,263,3,0,0,marketing,medium,0
E17161,0.73,0.75,3,259,4,0,0,marketing,medium,0
E17162,0.77,0.61,4,223,3,0,0,marketing,medium,0
E17163,0.59,0.81,6,123,5,0,0,sales,medium,0
E17164,0.19,0.51,5,226,3,0,0,sales,medium,0
E17165,0.78,0.95,3,270,2,0,0,sales,medium,0
E17166,0.84,0.74,3,139,3,0,0,sales,medium,0
E17167,0.65,0.77,5,241,2,0,0,sales,medium,0
E17168,0.38,0.43,2,160,6,0,0,sales,medium,0
E17169,0.12,0.47,3,258,5,0,0,sales,medium,0
E17170,0.74,0.81,5,106,5,0,0,sales,medium,0
E17171,0.67,0.82,4,171,2,0,0,sales,medium,0
E17172,0.5,0.79,3,186,3,0,0,sales,high,0
E17173,0.99,0.39,6,214,5,1,0,sales,low,0
E17174,0.79,0.89,4,240,3,0,0,sales,medium,0
E17175,0.72,0.51,4,164,3,0,0,sales,medium,0
E17176,0.83,0.57,4,232,3,0,0,sales,medium,0
E17177,0.69,0.55,5,242,2,0,0,sales,medium,0
E17178,0.5,0.89,5,222,3,0,0,sales,low,0
E17179,0.82,0.84,3,139,2,1,0,sales,low,0
E17180,0.68,0.56,4,272,3,0,0,sales,low,0
E17181,0.82,0.69,4,262,2,0,0,sales,low,0
E17182,0.32,0.81,2,249,3,0,0,accounting,low,0
E17183,0.93,0.86,4,219,3,0,0,accounting,low,0
E17184,0.42,0.73,4,208,5,0,0,accounting,low,0
E17185,0.22,0.44,3,166,6,0,0,hr,low,0
E17186,0.56,0.88,3,174,3,0,0,hr,low,0
E17187,0.77,0.75,4,225,3,0,0,hr,low,0
E17188,0.29,0.48,2,116,6,1,0,hr,low,0
E17189,0.97,0.65,3,219,2,0,0,technical,low,0
E17190,0.91,0.7,4,196,2,0,0,technical,low,0
E17191,0.52,0.67,4,210,3,1,0,technical,low,0
E17192,0.54,0.64,2,219,3,0,0,technical,low,0
E17193,0.54,0.98,3,197,3,0,0,technical,low,0
E17194,0.67,0.52,2,102,6,0,0,technical,low,0
E17195,0.72,0.85,3,186,4,0,0,technical,low,0
E17196,0.68,0.51,4,224,2,0,0,technical,low,0
E17197,0.65,0.98,3,283,2,1,0,technical,low,0
E17198,0.72,0.98,5,197,4,0,0,technical,low,0
E17199,0.51,0.79,5,267,3,0,0,technical,medium,0
E17200,0.8,0.58,4,172,3,0,0,support,medium,0
E17201,0.83,0.93,4,261,2,0,0,support,medium,0
E17202,0.15,0.86,3,204,4,0,0,support,medium,0
E17203,0.5,0.73,4,237,2,0,0,support,medium,0
E17204,0.8,0.55,2,212,3,0,0,support,medium,0
E17205,0.96,0.62,4,217,2,0,0,support,medium,0
E17206,0.67,0.7,5,159,3,1,0,support,medium,0
E17207,0.98,0.96,5,139,3,0,0,support,medium,0
E17208,0.88,0.59,5,230,3,0,0,support,medium,0
E17209,0.85,0.79,3,157,4,0,0,support,medium,0
E17210,0.75,0.7,5,269,3,0,0,support,medium,0
E17211,0.38,0.77,2,170,3,0,0,technical,high,0
E17212,0.55,0.82,2,197,4,0,0,technical,low,0
E17213,0.63,0.89,4,246,3,0,0,technical,medium,0
E17214,0.78,0.51,4,278,3,0,0,management,medium,0
E17215,0.99,0.84,5,138,2,0,0,IT,medium,0
E17216,0.72,0.87,3,238,3,0,0,IT,medium,0
E17217,0.14,0.83,5,175,6,1,0,IT,low,0
E17218,0.81,0.67,4,216,3,0,0,IT,low,0
E17219,0.73,0.86,4,196,4,1,0,IT,low,0
E17220,0.58,0.8,5,187,3,1,0,product_mng,low,0
E17221,0.24,0.85,4,155,5,0,0,product_mng,low,0
E17222,0.31,0.86,3,205,5,0,0,product_mng,low,0
E17223,0.74,0.63,3,230,2,0,0,product_mng,low,0
E17224,0.86,0.69,5,157,3,0,0,IT,low,0
E17225,0.22,0.8,4,287,4,0,0,RandD,low,0
E17226,0.66,0.7,4,161,3,0,0,RandD,low,0
E17227,0.21,0.76,5,239,2,0,0,RandD,low,0
E17228,0.95,0.61,3,267,2,0,0,RandD,low,0
E17229,0.24,0.55,5,208,5,0,0,RandD,low,0
E17230,0.66,0.95,3,133,3,0,0,marketing,low,0
E17231,0.88,0.86,3,187,3,0,0,marketing,low,0
E17232,0.67,0.61,4,140,2,0,0,sales,low,0
E17233,0.75,0.58,4,270,3,0,0,accounting,low,0
E17234,0.93,0.48,3,147,3,0,0,support,low,0
E17235,0.64,0.71,3,181,2,0,0,technical,low,0
E17236,0.51,0.53,3,156,3,0,0,management,low,0
E17237,0.98,0.5,4,207,3,0,0,marketing,low,0
E17238,0.72,0.63,4,241,4,1,0,marketing,medium,0
E17239,0.51,0.75,4,154,3,0,0,marketing,medium,0
E17240,0.54,0.58,4,206,3,0,0,sales,medium,0
E17241,0.99,0.76,4,204,2,0,0,sales,medium,0
E17242,0.44,0.9,4,117,3,0,0,sales,medium,0
E17243,0.74,0.48,5,144,3,0,0,sales,medium,0
E17244,0.9,0.77,3,156,3,0,0,sales,medium,0
E17245,0.86,0.58,4,211,4,0,0,sales,medium,0
E17246,0.66,0.52,3,149,4,1,0,sales,medium,0
E17247,0.64,0.96,4,152,5,0,0,sales,medium,0
E17248,0.5,0.59,4,192,2,0,0,sales,medium,0
E17249,0.88,0.68,4,274,4,0,0,sales,medium,0
E17250,0.72,0.47,5,168,6,0,0,sales,high,0
E17251,0.53,0.53,4,205,3,0,0,sales,low,0
E17252,0.83,0.77,3,228,3,0,0,sales,medium,0
E17253,0.24,0.52,4,228,5,0,0,sales,medium,0
E17254,0.66,0.75,5,227,3,1,0,sales,medium,0
E17255,0.43,0.63,3,156,3,0,0,sales,medium,0
E17256,0.75,0.66,5,177,2,0,0,sales,low,0
E17257,0.42,0.89,6,188,5,1,0,sales,low,0
E17258,0.54,0.74,3,185,4,0,0,sales,low,0
E17259,0.84,0.85,3,153,4,0,0,accounting,low,0
E17260,0.95,0.79,4,174,3,0,0,accounting,low,0
E17261,0.6,0.61,4,209,3,0,0,accounting,low,0
E17262,0.95,0.71,3,251,2,1,0,hr,low,0
E17263,0.62,0.89,3,153,3,1,0,hr,low,0
E17264,0.89,0.73,3,210,2,0,0,hr,low,0
E17265,0.73,0.93,5,167,3,0,0,hr,low,0
E17266,0.86,0.94,3,151,2,0,0,technical,low,0
E17267,0.76,0.73,3,158,2,0,0,technical,low,0
E17268,0.91,0.76,3,116,5,0,0,technical,low,0
E17269,1,0.81,5,178,2,0,0,technical,low,0
E17270,0.98,0.78,4,155,3,1,0,technical,low,0
E17271,0.65,0.89,3,151,2,0,0,technical,low,0
E17272,0.62,0.79,4,216,2,1,0,technical,low,0
E17273,0.83,0.82,5,179,3,0,0,technical,low,0
E17274,0.75,1,4,135,4,0,0,technical,low,0
E17275,0.82,0.63,4,232,4,0,0,technical,low,0
E17276,0.69,0.68,4,168,3,0,0,technical,low,0
E17277,0.41,0.96,6,171,5,1,0,support,medium,0
E17278,0.52,0.64,5,258,2,0,0,support,medium,0
E17279,0.74,0.86,3,221,2,0,0,support,medium,0
E17280,0.33,0.96,5,97,3,0,0,support,medium,0
E17281,0.8,0.69,3,164,3,0,0,support,medium,0
E17282,0.82,0.89,4,237,3,0,0,support,medium,0
E17283,0.59,0.65,5,161,2,0,0,support,medium,0
E17284,0.98,0.8,4,134,2,1,0,support,medium,0
E17285,0.93,0.94,4,188,3,0,0,support,medium,0
E17286,0.49,0.95,4,181,3,0,0,support,medium,0
E17287,0.6,0.94,4,160,2,0,0,support,medium,0
E17288,0.34,0.82,6,197,5,1,0,technical,medium,0
E17289,0.71,0.77,3,145,3,0,0,technical,high,0
E17290,0.6,0.64,5,221,2,0,0,technical,low,0
E17291,0.12,0.78,6,260,5,0,0,management,medium,0
E17292,0.16,0.87,3,99,5,1,0,IT,medium,0
E17293,0.57,0.61,3,243,3,0,0,IT,medium,0
E17294,0.72,0.8,5,244,3,0,0,IT,medium,0
E17295,0.91,0.55,4,179,4,0,0,IT,low,0
E17296,0.95,0.49,4,146,6,1,0,IT,low,0
E17297,0.71,0.9,3,262,2,1,0,product_mng,low,0
E17298,0.9,0.69,4,174,2,0,0,product_mng,low,0
E17299,0.66,0.81,4,148,4,0,0,product_mng,low,0
E17300,0.48,0.59,5,235,3,0,0,product_mng,low,0
E17301,0.82,0.82,5,285,2,1,0,IT,low,0
E17302,0.83,0.79,4,143,3,0,0,RandD,low,0
E17303,0.85,0.82,6,141,5,0,0,RandD,low,0
E17304,0.84,0.47,3,125,4,0,0,RandD,low,0
E17305,0.99,0.51,4,232,3,0,0,RandD,low,0
E17306,0.54,0.72,3,172,2,0,0,RandD,low,0
E17307,0.64,0.42,5,283,5,0,0,marketing,low,0
E17308,0.67,0.68,3,189,3,0,0,sales,low,0
E17309,0.48,0.54,2,144,3,0,0,accounting,low,0
E17310,0.58,0.77,4,145,3,1,0,support,low,0
E17311,0.54,0.59,3,200,3,0,0,technical,low,0
E17312,0.25,0.65,3,264,4,0,0,management,low,0
E17313,0.9,0.53,3,215,3,0,0,marketing,low,0
E17314,0.48,0.39,4,272,3,0,0,marketing,low,0
E17315,0.76,0.9,5,142,3,0,0,marketing,low,0
E17316,0.72,0.53,5,240,2,0,0,sales,medium,0
E17317,0.95,0.66,4,168,2,0,0,sales,medium,0
E17318,0.73,0.55,4,171,4,0,0,sales,medium,0
E17319,0.93,0.7,3,159,2,0,0,sales,medium,0
E17320,0.89,0.61,3,175,4,0,0,sales,medium,0
E17321,0.7,0.97,4,244,3,0,0,sales,medium,0
E17322,0.98,0.57,3,198,3,0,0,sales,medium,0
E17323,0.72,0.65,5,151,3,0,0,sales,medium,0
E17324,0.49,0.69,2,188,4,0,0,sales,medium,0
E17325,0.15,0.85,3,199,2,0,0,sales,medium,0
E17326,0.57,0.96,4,257,3,0,0,sales,medium,0
E17327,0.21,0.81,4,144,4,0,0,sales,medium,0
E17328,0.46,0.57,4,275,3,0,0,sales,high,0
E17329,0.56,0.52,3,243,3,0,0,sales,low,0
E17330,0.81,0.66,3,181,2,1,0,sales,medium,0
E17331,0.93,0.59,5,172,3,0,0,sales,medium,0
E17332,0.82,0.97,3,244,5,0,0,sales,medium,0
E17333,0.76,0.51,4,242,3,0,0,sales,medium,0
E17334,0.97,0.81,3,249,2,0,0,sales,low,0
E17335,0.38,0.81,5,128,3,1,0,accounting,low,0
E17336,0.46,0.49,3,213,3,0,0,accounting,low,0
E17337,0.34,0.57,4,152,3,1,0,accounting,low,0
E17338,0.63,0.76,4,245,3,0,0,hr,low,0
E17339,0.57,0.56,4,113,3,0,0,hr,low,0
E17340,0.17,0.76,4,280,5,0,0,hr,low,0
E17341,0.74,0.67,3,273,3,1,0,hr,low,0
E17342,0.59,0.56,4,221,3,1,0,technical,low,0
E17343,0.49,0.61,5,133,3,0,0,technical,low,0
E17344,0.49,0.58,3,136,4,1,0,technical,low,0
E17345,0.61,0.71,4,243,3,1,0,technical,low,0
E17346,0.81,0.79,5,135,3,0,0,technical,low,0
E17347,0.74,0.63,3,231,3,0,0,technical,low,0
E17348,0.91,0.98,3,259,4,0,0,technical,low,0
E17349,0.71,0.66,3,238,2,0,0,technical,low,0
E17350,0.73,0.71,3,210,3,0,0,technical,low,0
E17351,0.44,0.4,3,120,6,0,0,technical,low,0
E17352,0.6,0.56,2,203,4,0,0,technical,low,0
E17353,0.73,0.88,4,148,2,0,0,support,low,0
E17354,0.8,0.54,4,258,3,0,0,support,low,0
E17355,0.97,0.5,3,225,2,0,0,support,medium,0
E17356,0.99,0.75,4,208,2,0,0,support,medium,0
E17357,0.96,0.82,4,274,3,0,0,support,medium,0
E17358,0.24,0.7,5,147,6,1,0,support,medium,0
E17359,0.45,0.39,2,167,3,0,0,support,medium,0
E17360,0.74,0.96,4,154,4,0,0,support,medium,0
E17361,0.6,0.98,4,195,3,0,0,support,medium,0
E17362,0.67,0.56,3,237,4,0,0,support,medium,0
E17363,0.57,0.99,4,222,2,0,0,support,medium,0
E17364,0.87,0.71,5,145,4,0,0,technical,medium,0
E17365,0.25,0.83,3,257,5,1,0,technical,medium,0
E17366,0.98,0.84,3,286,4,0,0,technical,medium,0
E17367,0.3,0.64,2,137,3,0,0,management,high,0
E17368,0.21,0.52,5,130,2,0,0,IT,low,0
E17369,0.56,0.7,3,214,2,0,0,IT,medium,0
E17370,0.75,0.96,3,138,2,0,0,IT,medium,0
E17371,0.5,0.77,3,166,3,0,0,IT,medium,0
E17372,0.61,0.92,4,159,5,0,0,IT,medium,0
E17373,0.83,0.59,5,160,4,0,0,product_mng,low,0
E17374,0.66,0.76,3,155,4,1,0,product_mng,low,0
E17375,0.84,0.68,3,231,3,0,0,product_mng,low,0
E17376,0.87,0.57,4,227,3,0,0,product_mng,low,0
E17377,0.48,0.37,3,181,2,0,0,IT,low,0
E17378,0.84,0.79,4,222,3,0,0,RandD,low,0
E17379,0.49,0.71,3,196,3,0,0,RandD,low,0
E17380,0.67,0.93,3,206,3,0,0,RandD,low,0
E17381,0.12,0.93,6,257,6,1,0,RandD,low,0
E17382,0.99,0.67,5,153,2,0,0,RandD,low,0
E17383,0.17,0.59,5,250,5,0,0,marketing,low,0
E17384,0.58,0.66,3,250,5,0,0,sales,low,0
E17385,0.5,0.73,3,148,3,0,0,accounting,low,0
E17386,0.35,0.69,3,141,2,1,0,support,low,0
E17387,0.93,0.95,6,147,3,0,0,technical,low,0
E17388,0.73,0.87,3,142,3,0,0,management,low,0
E17389,0.91,0.54,3,210,2,0,0,marketing,low,0
E17390,0.72,0.66,3,152,2,0,0,marketing,low,0
E17391,0.51,0.39,3,149,3,0,0,marketing,low,0
E17392,0.55,0.92,3,198,3,0,0,sales,low,0
E17393,0.66,0.76,3,139,5,0,0,sales,low,0
E17394,0.84,0.41,6,255,6,1,0,sales,medium,0
E17395,0.81,0.8,4,229,2,0,0,sales,medium,0
E17396,0.81,0.69,5,134,2,0,0,sales,medium,0
E17397,0.5,0.75,5,255,3,0,0,sales,medium,0
E17398,0.78,0.68,5,189,3,0,0,sales,medium,0
E17399,0.76,0.74,3,183,3,0,0,sales,medium,0
E17400,0.49,0.71,3,154,2,0,0,sales,medium,0
E17401,0.99,0.61,3,167,3,0,0,sales,medium,0
E17402,0.73,0.48,4,139,5,0,0,sales,medium,0
E17403,0.88,0.74,5,245,2,0,0,sales,medium,0
E17404,0.79,0.91,4,200,3,0,0,sales,medium,0
E17405,0.83,0.98,3,159,2,0,0,sales,medium,0
E17406,0.21,0.44,4,163,6,0,0,sales,high,0
E17407,0.87,0.52,3,158,2,1,0,sales,low,0
E17408,1,0.89,3,194,3,0,0,sales,medium,0
E17409,0.49,0.98,3,267,3,1,0,sales,medium,0
E17410,0.51,0.63,3,183,2,0,0,sales,medium,0
E17411,0.63,0.64,3,174,2,0,0,accounting,medium,0
E17412,0.91,0.63,4,240,3,0,0,accounting,low,0
E17413,0.54,0.5,2,123,4,1,0,accounting,low,0
E17414,1,0.59,4,174,3,0,0,hr,low,0
E17415,0.64,0.91,5,246,3,0,0,hr,low,0
E17416,0.65,0.96,5,173,2,0,0,hr,low,0
E17417,0.15,0.93,4,185,5,0,0,hr,low,0
E17418,0.81,0.83,4,259,3,1,0,technical,low,0
E17419,0.61,0.83,3,112,4,1,0,technical,low,0
E17420,0.86,0.55,5,219,2,0,0,technical,medium,0
E17421,0.71,0.62,3,258,2,0,0,technical,medium,0
E17422,0.72,0.82,5,287,3,0,0,technical,medium,0
E17423,0.84,0.37,5,186,2,0,0,technical,medium,0
E17424,0.38,0.74,3,159,4,0,0,technical,medium,0
E17425,0.75,0.56,4,230,3,0,0,technical,medium,0
E17426,0.93,0.77,5,106,5,0,0,technical,medium,0
E17427,0.71,0.64,4,189,3,0,0,technical,medium,0
E17428,0.75,0.96,3,252,3,0,0,technical,medium,0
E17429,0.56,0.68,4,220,2,0,0,support,medium,0
E17430,0.57,0.82,5,218,3,0,0,support,medium,0
E17431,0.63,0.83,4,145,4,0,0,support,medium,0
E17432,0.59,0.91,4,142,3,1,0,support,medium,0
E17433,0.77,0.62,3,218,2,0,0,support,medium,0
E17434,0.65,0.7,4,157,4,0,0,support,medium,0
E17435,0.84,0.49,4,178,3,0,0,support,medium,0
